,INDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,TOP1MATCH,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID*,INPATHMD5,DATETIME,DAY,5_DAY,SECONDS,LUCOMAGNO,RIEDERALP,TO_INCLUDE,DEVICE,COORDX,COORDY,LATITUDE,LONGITUDE,CALL_1,CALL_2,CALL_3,CALL_4,FEMALE,INDIVIDUALS
380,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200426_061802.wav,0,2291.605225,1.536,984.375,1352.9089999999999,1992.1879999999999,2020-04-26,06:56:13.605,6,cluster.17,1.147002,cluster.33,1.335037,cluster.18,1.3384989999999999,1,Lagmut_call3,y5QAWPzIgk2DiJpZUx/pag==,2020-04-26 06:56:13.605,26,25,24973.605,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,1,0,0,1
880,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200426_061802.wav,0,3014.101318,1.322667,984.375,1248.653,1992.1879999999999,2020-04-26,07:08:16.100,7,cluster.14,1.195742,cluster.15,1.231971,cluster.13,1.232675,1,Lagmut_call2,y5QAWPzIgk2DiJpZUx/pag==,2020-04-26 07:08:16.100,26,25,25696.1,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
1290,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200426_061802.wav,0,3183.104004,1.344,1054.688,1225.038,1406.25,2020-04-26,07:11:05.104,7,cluster.28,0.9582709999999999,cluster.29,0.9776020000000001,cluster.30,1.038885,1,Lagmut_call1,y5QAWPzIgk2DiJpZUx/pag==,2020-04-26 07:11:05.104,26,25,25865.104,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,1,0,0,0,0,1
468,D:\LAGMUT2020,Riederalp\LM5_VS_648393-139593\0418_0503\Data,LM5_20200426_083001.wav,0,544.383972,1.7706669999999998,890.625,1188.616,1992.1879999999999,2020-04-26,08:39:05.384,8,cluster.33,1.319012,cluster.32,1.349294,cluster.27,1.352108,1,Lagmut_call2,uNmGfDd0CUjbK86ZZaMAhQ==,2020-04-26 08:39:05.384,26,25,31145.384,False,True,True,LM5,648393,139593,46.4059458041072,8.067953946496301,0,1,0,0,0,1
93,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200426_081802.wav,0,2413.013428,2.0053330000000003,984.375,1156.59,1406.25,2020-04-26,08:58:15.012,8,cluster.06,1.350198,cluster.11,1.355673,cluster.09,1.358048,1,Lagmut_call4,+DXJBmsJ9DzBknT2B2miLg==,2020-04-26 08:58:15.012,26,25,32295.012,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,0,1,0,1
92,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200426_081802.wav,0,2415.018555,1.450667,984.375,1106.07,1476.5629999999999,2020-04-26,08:58:17.018,8,cluster.33,1.2014049999999998,cluster.32,1.346948,cluster.06,1.3507120000000001,1,Lagmut_call4,+DXJBmsJ9DzBknT2B2miLg==,2020-04-26 08:58:17.018,26,25,32297.018,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,0,1,0,1
446,D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200426_095202.wav,0,2274.794678,2.688,796.875,1101.563,1992.1879999999999,2020-04-26,10:29:56.793,10,cluster.17,1.323523,cluster.10,1.325197,cluster.09,1.346349,1,Lagmut_call2,dESkse2lBV067YCuR/BI7w==,2020-04-26 10:29:56.793,26,25,37796.793,False,True,False,LM6,648769,140119,46.41065012137695,8.072898623974503,0,1,0,0,0,1
973,D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200426_095202.wav,0,2333.909424,1.322667,820.313,1050.781,1640.625,2020-04-26,10:30:55.908,10,cluster.00,1.02734,cluster.01,1.115836,cluster.09,1.1184610000000001,1,Lagmut_call1,dESkse2lBV067YCuR/BI7w==,2020-04-26 10:30:55.908,26,25,37855.908,False,True,False,LM6,648769,140119,46.41065012137695,8.072898623974503,1,0,0,0,0,1
974,D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\0418_0503\Data,LM6_20200426_095202.wav,0,2354.410645,1.365333,867.188,1191.211,1664.0629999999999,2020-04-26,10:31:16.410,10,cluster.11,1.315531,cluster.32,1.357429,cluster.25,1.3605459999999998,1,Lagmut_call1,dESkse2lBV067YCuR/BI7w==,2020-04-26 10:31:16.410,26,25,37876.41,False,True,False,LM6,648769,140119,46.41065012137695,8.072898623974503,1,0,0,0,0,1
414,D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\Data_day,LM6_20200426_125202.wav,0,212.565338,1.7919999999999998,984.375,1092.656,1218.75,2020-04-26,12:55:34.564,12,cluster.33,1.351246,cluster.27,1.3517649999999999,cluster.32,1.355432,1,Lagmut_call2,b9bltOZLF52WV3HTtCXpBA==,2020-04-26 12:55:34.564,26,25,46534.564,False,True,False,LM6,648769,140119,46.41065012137695,8.072898623974503,0,1,0,0,0,1
956,D:\LAGMUT2020,Riederalp\LM6_VS_648769-140119\Data_day,LM6_20200426_125202.wav,0,1772.821289,1.493333,1031.25,1181.25,1992.1879999999999,2020-04-26,13:21:34.820,13,cluster.14,1.277432,cluster.13,1.293034,cluster.15,1.302376,1,Lagmut_call1,b9bltOZLF52WV3HTtCXpBA==,2020-04-26 13:21:34.820,26,25,48094.82,False,True,False,LM6,648769,140119,46.41065012137695,8.072898623974503,1,0,0,0,0,1
319,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,207.744003,1.450667,1125.0,1375.0,1992.1879999999999,2020-04-27,05:20:29.742,5,cluster.17,1.0802260000000001,cluster.15,1.27322,cluster.14,1.298563,1,Lagmut_call3,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 05:20:29.742,27,25,19229.742,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
788,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,217.17334,1.450667,1007.813,1106.585,1242.188,2020-04-27,05:20:39.173,5,cluster.18,1.150669,cluster.11,1.3320239999999999,cluster.28,1.33297,1,Lagmut_call2,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 05:20:39.173,27,25,19239.173,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
1247,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,270.314667,1.6426669999999999,1171.875,1301.563,1476.5629999999999,2020-04-27,05:21:32.314,5,cluster.32,1.297131,cluster.30,1.30056,cluster.27,1.301419,1,Lagmut_call1,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 05:21:32.314,27,25,19292.314,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1248,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,280.832001,1.386667,1101.563,1253.62,1992.1879999999999,2020-04-27,05:21:42.832,5,cluster.30,0.942991,cluster.28,0.966893,cluster.29,1.037112,1,Lagmut_call1,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 05:21:42.832,27,25,19302.832,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
81,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,313.941345,1.472,984.375,1251.116,1476.5629999999999,2020-04-27,05:22:15.941,5,cluster.28,0.9963,cluster.30,1.062904,cluster.29,1.1352,1,Lagmut_call4,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 05:22:15.941,27,25,19335.941,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,1,0,1
787,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,1078.25061,1.8773330000000001,796.875,1056.985,1875.0,2020-04-27,05:35:00.250,5,cluster.33,0.949092,cluster.06,1.3516219999999999,cluster.32,1.354225,1,Lagmut_call2,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 05:35:00.250,27,25,20100.25,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
786,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,1080.128052,1.8559999999999999,890.625,1129.261,1359.375,2020-04-27,05:35:02.128,5,cluster.30,1.342673,cluster.32,1.348378,cluster.27,1.348975,1,Lagmut_call2,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 05:35:02.128,27,25,20102.128,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
320,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,1184.640015,1.8773330000000001,1171.875,1385.045,1617.1879999999999,2020-04-27,05:36:46.640,5,cluster.18,1.230604,cluster.32,1.322575,cluster.26,1.332276,1,Lagmut_call3,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 05:36:46.640,27,25,20206.64,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
321,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,1186.517334,1.621333,984.375,1162.5,1335.9379999999999,2020-04-27,05:36:48.517,5,cluster.18,1.254332,cluster.11,1.3367639999999998,cluster.09,1.3475780000000002,1,Lagmut_call3,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 05:36:48.517,27,25,20208.517,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
322,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,1254.975952,1.472,1031.25,1481.658,1992.1879999999999,2020-04-27,05:37:56.975,5,cluster.18,1.285131,cluster.24,1.287005,cluster.23,1.317736,1,Lagmut_call3,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 05:37:56.975,27,25,20276.975,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
789,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,1748.714722,1.8559999999999999,984.375,1420.007,1992.1879999999999,2020-04-27,05:46:10.714,5,cluster.18,1.265782,cluster.30,1.302677,cluster.27,1.308093,1,Lagmut_call2,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 05:46:10.714,27,25,20770.714,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
382,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_051702.wav,0,2559.97876,1.536,1054.688,1291.875,1992.1879999999999,2020-04-27,05:59:41.978,5,cluster.33,1.14396,cluster.15,1.298576,cluster.08,1.301165,1,Lagmut_call3,uaouXDhfU+65cGL3xmSJ7Q==,2020-04-27 05:59:41.978,27,25,21581.978,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,1,0,0,1
881,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_051702.wav,0,2570.560059,1.7919999999999998,890.625,1029.447,1429.6879999999999,2020-04-27,05:59:52.560,5,cluster.33,1.2856670000000001,cluster.18,1.2980530000000001,cluster.25,1.359365,1,Lagmut_call2,uaouXDhfU+65cGL3xmSJ7Q==,2020-04-27 05:59:52.560,27,25,21592.56,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
383,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_051702.wav,0,2744.320068,1.6426669999999999,914.063,1212.1580000000001,1992.1879999999999,2020-04-27,06:02:46.320,6,cluster.10,1.239778,cluster.11,1.287128,cluster.08,1.320142,1,Lagmut_call3,uaouXDhfU+65cGL3xmSJ7Q==,2020-04-27 06:02:46.320,27,25,21766.32,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,1,0,0,1
94,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_051702.wav,0,2781.845215,1.813333,937.5,1126.563,1992.1879999999999,2020-04-27,06:03:23.844,6,cluster.12,1.127356,cluster.13,1.21776,cluster.10,1.2666629999999999,1,Lagmut_call4,uaouXDhfU+65cGL3xmSJ7Q==,2020-04-27 06:03:23.844,27,25,21803.844,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,0,1,0,1
384,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_051702.wav,0,2800.981445,1.557333,960.938,1273.0819999999999,1992.1879999999999,2020-04-27,06:03:42.981,6,cluster.33,1.045032,cluster.08,1.325871,cluster.06,1.3348149999999999,1,Lagmut_call3,uaouXDhfU+65cGL3xmSJ7Q==,2020-04-27 06:03:42.981,27,25,21822.981,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,1,0,0,1
883,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_051702.wav,0,2812.117432,2.3680000000000003,843.75,1023.597,1992.1879999999999,2020-04-27,06:03:54.116,6,cluster.16,1.280041,cluster.14,1.307782,cluster.07,1.329753,1,Lagmut_call2,uaouXDhfU+65cGL3xmSJ7Q==,2020-04-27 06:03:54.116,27,25,21834.116,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
882,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_051702.wav,0,3257.877441,1.386667,867.188,1000.182,1125.0,2020-04-27,06:11:19.876,6,cluster.33,0.388337,cluster.06,1.3506989999999999,cluster.09,1.35524,1,Lagmut_call2,uaouXDhfU+65cGL3xmSJ7Q==,2020-04-27 06:11:19.876,27,25,22279.876,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
381,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_051702.wav,0,3505.834717,1.7919999999999998,1125.0,1552.1670000000001,1992.1879999999999,2020-04-27,06:15:27.833,6,cluster.30,1.055741,cluster.29,1.1539700000000002,cluster.28,1.195462,1,Lagmut_call3,uaouXDhfU+65cGL3xmSJ7Q==,2020-04-27 06:15:27.833,27,25,22527.833,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,1,0,0,1
82,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_051702.wav,0,3568.2985840000006,1.92,796.875,1348.1889999999999,1992.1879999999999,2020-04-27,06:16:30.297,6,cluster.12,1.1902840000000001,cluster.08,1.277296,cluster.33,1.283583,1,Lagmut_call4,3Yxyj15BcRtvAADVbODgRw==,2020-04-27 06:16:30.297,27,25,22590.297,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,1,0,1
83,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_061702.wav,0,4.416,1.813333,1054.688,1275.879,1992.1879999999999,2020-04-27,06:17:06.416,6,cluster.29,1.282025,cluster.30,1.283046,cluster.28,1.306263,1,Lagmut_call4,cn6SHV7YgWxJjQc7y5zJxw==,2020-04-27 06:17:06.416,27,25,22626.416,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,0,1,0,1
795,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_061702.wav,0,28.906665999999998,1.813333,796.875,1051.983,1992.1879999999999,2020-04-27,06:17:30.905,6,cluster.00,0.8874209999999999,cluster.01,1.0067629999999999,cluster.04,1.042527,1,Lagmut_call2,cn6SHV7YgWxJjQc7y5zJxw==,2020-04-27 06:17:30.905,27,25,22650.905,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
323,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_061702.wav,0,75.968002,1.4080000000000001,1054.688,1338.8670000000002,1992.1879999999999,2020-04-27,06:18:17.968,6,cluster.33,1.1249879999999999,cluster.17,1.181717,cluster.15,1.253101,1,Lagmut_call3,cn6SHV7YgWxJjQc7y5zJxw==,2020-04-27 06:18:17.968,27,25,22697.968,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
793,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_061702.wav,0,82.879997,1.8346669999999998,820.313,1042.634,1242.188,2020-04-27,06:18:24.879,6,cluster.33,1.19865,cluster.06,1.3532629999999999,cluster.32,1.357425,1,Lagmut_call2,cn6SHV7YgWxJjQc7y5zJxw==,2020-04-27 06:18:24.879,27,25,22704.879,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
98,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,132.800003,2.0693330000000003,1007.813,1173.047,1664.0629999999999,2020-04-27,06:19:14.800,6,cluster.13,1.0021280000000001,cluster.14,1.069288,cluster.12,1.14657,1,Lagmut_call4,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:19:14.800,27,25,22754.8,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,0,1,0,1
885,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,178.154663,1.536,937.5,1122.82,1265.625,2020-04-27,06:20:00.154,6,cluster.33,1.305828,cluster.32,1.348092,cluster.06,1.350637,1,Lagmut_call2,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:20:00.154,27,25,22800.154,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
1366,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,195.434662,2.176,820.313,1195.313,1992.1879999999999,2020-04-27,06:20:17.434,6,cluster.28,1.20789,cluster.30,1.2201879999999998,cluster.29,1.273495,1,Lagmut_2calls_1-1,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:20:17.434,27,25,22817.434,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,2,0,0,0,0,2
884,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,211.136002,1.301333,1031.25,1183.036,1382.8129999999999,2020-04-27,06:20:33.136,6,cluster.28,1.078515,cluster.29,1.089882,cluster.30,1.164983,1,Lagmut_call2,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:20:33.136,27,25,22833.136,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
387,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,217.258667,1.6,890.625,1302.188,1992.1879999999999,2020-04-27,06:20:39.258,6,cluster.17,0.9667620000000001,cluster.33,1.046162,cluster.15,1.257444,1,Lagmut_call3,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:20:39.258,27,25,22839.258,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,1,0,0,1
385,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,221.653336,1.301333,1078.125,1473.011,1992.1879999999999,2020-04-27,06:20:43.652,6,cluster.17,0.796154,cluster.14,1.289668,cluster.15,1.295509,1,Lagmut_call3,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:20:43.652,27,25,22843.652,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,1,0,0,1
890,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,252.330673,1.344,796.875,998.6410000000001,1406.25,2020-04-27,06:21:14.330,6,cluster.33,1.001013,cluster.11,1.247515,cluster.32,1.357493,1,Lagmut_call2,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:21:14.330,27,25,22874.33,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
95,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,278.97601299999997,2.048,1078.125,1227.865,1406.25,2020-04-27,06:21:40.975,6,cluster.28,1.117305,cluster.30,1.156816,cluster.29,1.2277360000000002,1,Lagmut_call4,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:21:40.975,27,25,22900.975,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,0,0,1,0,1
794,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200427_061702.wav,0,281.23733500000003,1.92,984.375,1141.263,1476.5629999999999,2020-04-27,06:21:43.237,6,cluster.33,1.242342,cluster.06,1.350805,cluster.25,1.3605479999999999,1,Lagmut_call2,cn6SHV7YgWxJjQc7y5zJxw==,2020-04-27 06:21:43.237,27,25,22903.237,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
1291,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,292.714661,1.322667,1101.563,1205.357,1359.375,2020-04-27,06:21:54.713,6,cluster.30,1.189084,cluster.28,1.202114,cluster.27,1.26437,1,Lagmut_call1,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:21:54.713,27,25,22914.713,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,1,0,0,0,0,1
1293,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,311.125336,1.7919999999999998,1101.563,1240.287,1382.8129999999999,2020-04-27,06:22:13.125,6,cluster.28,0.963036,cluster.30,1.123027,cluster.29,1.182377,1,Lagmut_call1,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:22:13.125,27,25,22933.125,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,1,0,0,0,0,1
1365,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,325.482666,1.813333,1054.688,1207.4089999999999,1335.9379999999999,2020-04-27,06:22:27.481,6,cluster.30,1.198166,cluster.28,1.2394209999999999,cluster.29,1.330362,1,Lagmut_2calls_1-1,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:22:27.481,27,25,22947.481,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,2,0,0,0,0,2
1292,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,333.88800000000003,1.322667,1031.25,1227.618,1382.8129999999999,2020-04-27,06:22:35.887,6,cluster.30,1.254419,cluster.28,1.282829,cluster.29,1.327343,1,Lagmut_call1,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:22:35.887,27,25,22955.887,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,1,0,0,0,0,1
889,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,501.781342,1.472,843.75,1022.518,1359.375,2020-04-27,06:25:23.780,6,cluster.33,0.9916889999999999,cluster.06,1.351899,cluster.32,1.357623,1,Lagmut_call2,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:25:23.780,27,25,23123.78,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
888,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,711.381348,1.813333,843.75,993.5210000000001,1218.75,2020-04-27,06:28:53.381,6,cluster.33,0.9789969999999999,cluster.24,1.31079,cluster.25,1.3457350000000001,1,Lagmut_call2,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:28:53.381,27,25,23333.381,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
887,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,775.253357,2.6239999999999997,960.938,1075.781,1242.188,2020-04-27,06:29:57.253,6,cluster.33,0.967843,cluster.18,1.2260879999999998,cluster.11,1.341059,1,Lagmut_call2,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:29:57.253,27,25,23397.253,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
886,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,783.914673,2.8160000000000003,820.313,963.807,1078.125,2020-04-27,06:30:05.913,6,cluster.33,0.506026,cluster.06,1.351402,cluster.32,1.35745,1,Lagmut_call2,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:30:05.913,27,25,23405.913,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,0,1,0,0,0,1
1294,D:\LAGMUT2020,Lucomagno\LM2_TI_702740-156357\Sostituzione1_16.04-03.05.2020\Data,LM2-ION_20200427_061702.wav,0,793.450684,2.453333,914.063,1112.38,1289.063,2020-04-27,06:30:15.449,6,cluster.18,1.3268879999999998,cluster.33,1.345739,cluster.06,1.349904,1,Lagmut_call1,3OtmJ1luuj8RMSe3d5N6/w==,2020-04-27 06:30:15.449,27,25,23415.449,True,False,True,LM2,702740,156357,46.55060534879483,8.778317677962141,1,0,0,0,0,1
